Total Records: 2000
E,n,d,P,O,I,N,T,:, ,h,t,t,p,s,:,/,/,a,u,s,t,r,a,l,i,a,s,o,u,t,h,e,a,s,t,.,s,n,o,w,s,o,f,t,w,a,r,e,.,i,o,/,a,p,i,/,s,a,m,/,v,1,/,o,r,a,c,l,e,/,d,a,t,a,b,a,s,e,/,i,n,s,t,a,l,l,a,t,i,o,n,s
_links,databaseName,id,isDataGuard,isRac,productId,productVersion,scanDate
"[{'href': '/api/sam/v1/oracle/database/installations/a95929ff-20cb-46d7-9ddc-ad9fea5f79f8', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",ASALDSCP,a95929ff-20cb-46d7-9ddc-ad9fea5f79f8,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-05-27T21:36:04Z
"[{'href': '/api/sam/v1/oracle/database/installations/b4c4bc69-be7b-49af-b9bd-7f32a13970b9', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",ASALDSCQ,b4c4bc69-be7b-49af-b9bd-7f32a13970b9,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-05-27T21:53:04Z
"[{'href': '/api/sam/v1/oracle/database/installations/3ea576dd-8a9c-4558-b0b6-9fd12048ad70', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",ASALDSP,3ea576dd-8a9c-4558-b0b6-9fd12048ad70,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-05-27T21:36:04Z
"[{'href': '/api/sam/v1/oracle/database/installations/fd442928-911d-4d9a-b451-f02b38c9d039', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",ASALDSQ,fd442928-911d-4d9a-b451-f02b38c9d039,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-05-27T21:53:04Z
"[{'href': '/api/sam/v1/oracle/database/installations/db51b946-005f-42ed-a5b7-79034c2babbb', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",ASAMEICP,db51b946-005f-42ed-a5b7-79034c2babbb,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-05-27T21:58:05Z
"[{'href': '/api/sam/v1/oracle/database/installations/24b2c07f-c8ba-4e8a-85c8-1346b4ca7613', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",ASAMEICQ,24b2c07f-c8ba-4e8a-85c8-1346b4ca7613,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-05-27T21:11:04Z
"[{'href': '/api/sam/v1/oracle/database/installations/ac9ee6e3-7400-40f6-a36e-255758f3ba9b', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",ASAMEIP,ac9ee6e3-7400-40f6-a36e-255758f3ba9b,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-05-27T21:58:05Z
"[{'href': '/api/sam/v1/oracle/database/installations/e5753996-d127-4396-82d1-ce4d58f89a8b', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",ASAMEIQ,e5753996-d127-4396-82d1-ce4d58f89a8b,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-05-27T21:11:04Z
"[{'href': '/api/sam/v1/oracle/database/installations/4b54af17-9b5a-4809-a5e3-0002723aa599', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",ASOSCSCC,4b54af17-9b5a-4809-a5e3-0002723aa599,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-06T21:50:04Z
"[{'href': '/api/sam/v1/oracle/database/installations/ab22f165-9c50-4708-b45d-d499228663e7', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",ASOSSCC,ab22f165-9c50-4708-b45d-d499228663e7,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-06T21:50:04Z
"[{'href': '/api/sam/v1/oracle/database/installations/087003e1-c6bd-49ca-a65c-006765986f5d', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",AVONCDB,087003e1-c6bd-49ca-a65c-006765986f5d,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-01T21:36:04Z
"[{'href': '/api/sam/v1/oracle/database/installations/026c0369-a909-4932-bd91-b58d9f83882b', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",AVONCIM,026c0369-a909-4932-bd91-b58d9f83882b,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-07T21:48:03Z
"[{'href': '/api/sam/v1/oracle/database/installations/cb96f8ab-4215-4244-bd66-c659492ccc9f', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",AVONDB,cb96f8ab-4215-4244-bd66-c659492ccc9f,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-01T21:36:04Z
"[{'href': '/api/sam/v1/oracle/database/installations/ef997ebd-193e-4de5-a0d9-1985de3c85c4', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",AVONIM,ef997ebd-193e-4de5-a0d9-1985de3c85c4,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-07T21:48:03Z
"[{'href': '/api/sam/v1/oracle/database/installations/04ff28de-d568-4b6b-a456-2c6c69512bc4', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",AXPOC,04ff28de-d568-4b6b-a456-2c6c69512bc4,True,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-05-27T21:34:04Z
"[{'href': '/api/sam/v1/oracle/database/installations/f00295ea-357b-4c85-a1cf-72f664ace698', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",BATRCDB,f00295ea-357b-4c85-a1cf-72f664ace698,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-04-29T21:08:04Z
"[{'href': '/api/sam/v1/oracle/database/installations/8a8205b5-77c2-4c8b-b8ae-3d136dd65d92', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",BATRCIM,8a8205b5-77c2-4c8b-b8ae-3d136dd65d92,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-04-29T21:54:04Z
"[{'href': '/api/sam/v1/oracle/database/installations/c707f371-9b1a-4538-ab7c-20e48d15fd88', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",BATRCMV,c707f371-9b1a-4538-ab7c-20e48d15fd88,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-04-22T21:03:04Z
"[{'href': '/api/sam/v1/oracle/database/installations/135b3d17-fffc-47b7-bdc5-010fce9eeb9a', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",BATRDB,135b3d17-fffc-47b7-bdc5-010fce9eeb9a,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-04-29T21:08:04Z
"[{'href': '/api/sam/v1/oracle/database/installations/0b7f104c-f09c-46d3-85cd-0a9ab13aeb8a', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",BATRIM,0b7f104c-f09c-46d3-85cd-0a9ab13aeb8a,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-04-29T21:54:04Z
"[{'href': '/api/sam/v1/oracle/database/installations/959ebb73-41c7-4008-b017-52d403573405', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",BATRMV,959ebb73-41c7-4008-b017-52d403573405,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-04-22T21:03:04Z
"[{'href': '/api/sam/v1/oracle/database/installations/55ec2518-4f34-4633-a0c3-fd8f8dd9169d', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",BC19AR1R,55ec2518-4f34-4633-a0c3-fd8f8dd9169d,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-05T21:40:24Z
"[{'href': '/api/sam/v1/oracle/database/installations/d01f0194-ef2a-4589-b2df-2d0fff9c2b68', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",BC19IM1R,d01f0194-ef2a-4589-b2df-2d0fff9c2b68,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-03T21:37:25Z
"[{'href': '/api/sam/v1/oracle/database/installations/c08d1e04-3818-4545-87f8-3046e84933c4', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",BHPPRDC,c08d1e04-3818-4545-87f8-3046e84933c4,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-06T21:30:05Z
"[{'href': '/api/sam/v1/oracle/database/installations/3229414b-b308-4373-a3e8-3c7b98762f5c', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",BHPPRDP,3229414b-b308-4373-a3e8-3c7b98762f5c,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-06T21:30:05Z
"[{'href': '/api/sam/v1/oracle/database/installations/4dc55f1e-32e3-4339-a16a-540384e4e28f', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",BIOGENDB,4dc55f1e-32e3-4339-a16a-540384e4e28f,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-06T21:18:02Z
"[{'href': '/api/sam/v1/oracle/database/installations/491059ff-2985-43e1-8c66-363d753bcd9e', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",BIOGENIM,491059ff-2985-43e1-8c66-363d753bcd9e,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-05T21:18:04Z
"[{'href': '/api/sam/v1/oracle/database/installations/c11a6a25-0381-4ae9-81fc-936b947de0c7', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",BIOGNCDB,c11a6a25-0381-4ae9-81fc-936b947de0c7,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-06T21:18:02Z
"[{'href': '/api/sam/v1/oracle/database/installations/b8e385b7-a2c4-4e24-a806-60c2e9d21ac5', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",BIOGNCIM,b8e385b7-a2c4-4e24-a806-60c2e9d21ac5,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-05T21:18:04Z
"[{'href': '/api/sam/v1/oracle/database/installations/9f91ff27-a772-48e3-ab05-e14ec15eb556', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",BJLSCE2A,9f91ff27-a772-48e3-ab05-e14ec15eb556,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-06T21:45:05Z
"[{'href': '/api/sam/v1/oracle/database/installations/704948f1-8483-4a59-8352-8d6299134f18', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",BJLSE2A,704948f1-8483-4a59-8352-8d6299134f18,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-06T21:45:05Z
"[{'href': '/api/sam/v1/oracle/database/installations/241ba825-618b-40ae-952a-d83d3224fa44', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",BOSCCE2A,241ba825-618b-40ae-952a-d83d3224fa44,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-03T21:50:03Z
"[{'href': '/api/sam/v1/oracle/database/installations/a30e7fe8-5d46-4738-b3b7-891e6e7d6774', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",BOSCHCDB,a30e7fe8-5d46-4738-b3b7-891e6e7d6774,True,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-07T21:21:04Z
"[{'href': '/api/sam/v1/oracle/database/installations/f7504161-493c-4149-af89-8300d78a3c1c', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",BOSCHCDQ,f7504161-493c-4149-af89-8300d78a3c1c,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-05T21:58:03Z
"[{'href': '/api/sam/v1/oracle/database/installations/ca1f5013-fa7b-4eb5-971f-6dc84ba7d320', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",BOSCHDB,ca1f5013-fa7b-4eb5-971f-6dc84ba7d320,True,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-07T21:21:04Z
"[{'href': '/api/sam/v1/oracle/database/installations/5465b4d0-3426-48db-93bc-eac17699e4ee', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",BOSCHMCQ,5465b4d0-3426-48db-93bc-eac17699e4ee,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-05T21:32:05Z
"[{'href': '/api/sam/v1/oracle/database/installations/6370236f-5f40-47c0-86da-d102ad6156bd', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",BOSCHMQ,6370236f-5f40-47c0-86da-d102ad6156bd,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-05T21:32:05Z
"[{'href': '/api/sam/v1/oracle/database/installations/f4d5cf58-b2a9-4474-bfa1-4c23ddcf5a6b', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",BOSCHMV,f4d5cf58-b2a9-4474-bfa1-4c23ddcf5a6b,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-07T21:34:03Z
"[{'href': '/api/sam/v1/oracle/database/installations/7a2ff9a4-5d35-4f35-8b1b-9e1abe59c4e8', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",BOSCHMVC,7a2ff9a4-5d35-4f35-8b1b-9e1abe59c4e8,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-07T21:34:03Z
"[{'href': '/api/sam/v1/oracle/database/installations/fb56c3e1-d0c5-486d-aabf-323832860f8a', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",BOSCHPDQ,fb56c3e1-d0c5-486d-aabf-323832860f8a,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-05T21:58:03Z
"[{'href': '/api/sam/v1/oracle/database/installations/b632e324-8af0-4a68-8923-b2731e53fc81', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",BOSCPE2A,b632e324-8af0-4a68-8923-b2731e53fc81,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-03T21:50:03Z
"[{'href': '/api/sam/v1/oracle/database/installations/c08b3b8f-8715-4e9b-aabf-4cbe2de9f435', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",BP19AR1R,c08b3b8f-8715-4e9b-aabf-4cbe2de9f435,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-05T21:40:24Z
"[{'href': '/api/sam/v1/oracle/database/installations/3907bafd-cf62-4932-a608-7f6f1a652173', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",BP19IM1R,3907bafd-cf62-4932-a608-7f6f1a652173,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-03T21:37:25Z
"[{'href': '/api/sam/v1/oracle/database/installations/c9c4d59d-d577-47dc-af58-0d5bd6a83c2f', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",BWSDB00C,c9c4d59d-d577-47dc-af58-0d5bd6a83c2f,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,12.2.0.1.0,2026-06-06T21:58:09Z
"[{'href': '/api/sam/v1/oracle/database/installations/91dc0340-0904-482c-8b01-4dae0dead2c9', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",CAFLFFOLTP,91dc0340-0904-482c-8b01-4dae0dead2c9,True,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,12.1.0.2.0,2026-04-20T21:58:41Z
"[{'href': '/api/sam/v1/oracle/database/installations/22e1e631-26cc-4544-9825-b1f7e6ce4cd0', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/182c25ba-e82d-4a10-9246-3eb3d3a8b840', 'method': 'GET', 'rel': 'product'}]",CARGO,22e1e631-26cc-4544-9825-b1f7e6ce4cd0,False,False,182c25ba-e82d-4a10-9246-3eb3d3a8b840,11.2.0.4.0,2026-06-05T21:19:23Z
"[{'href': '/api/sam/v1/oracle/database/installations/4e92937b-0b3b-4fef-8d70-5a8bc323ab0e', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/182c25ba-e82d-4a10-9246-3eb3d3a8b840', 'method': 'GET', 'rel': 'product'}]",CARGOICS,4e92937b-0b3b-4fef-8d70-5a8bc323ab0e,False,False,182c25ba-e82d-4a10-9246-3eb3d3a8b840,11.2.0.4.0,2026-06-05T21:19:23Z
"[{'href': '/api/sam/v1/oracle/database/installations/37f6871d-de0b-4422-8ac0-105f2390a2aa', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",CASDB12C,37f6871d-de0b-4422-8ac0-105f2390a2aa,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,12.2.0.1.0,2026-06-06T21:12:09Z
"[{'href': '/api/sam/v1/oracle/database/installations/6e90e4c1-1585-45cc-b31e-7e1b5f427804', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",CATALOG,6e90e4c1-1585-45cc-b31e-7e1b5f427804,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-07T21:45:23Z
"[{'href': '/api/sam/v1/oracle/database/installations/19a73be0-e041-4e18-b158-f791f4c368a1', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",CATCCLPM,19a73be0-e041-4e18-b158-f791f4c368a1,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-04T21:35:04Z
"[{'href': '/api/sam/v1/oracle/database/installations/72be7860-d6bb-4007-ac60-51509a147345', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",CATCDBQ,72be7860-d6bb-4007-ac60-51509a147345,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-07T21:06:04Z
"[{'href': '/api/sam/v1/oracle/database/installations/22f6bcdd-790a-4c76-85ef-a148f4b75b98', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",CATCIMQ,22f6bcdd-790a-4c76-85ef-a148f4b75b98,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-05T21:53:04Z
"[{'href': '/api/sam/v1/oracle/database/installations/0eb2f763-00d9-4987-8c6f-dc98611a622a', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",CATCLCDX,0eb2f763-00d9-4987-8c6f-dc98611a622a,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-03T21:38:04Z
"[{'href': '/api/sam/v1/oracle/database/installations/8a5aa2e1-27b3-469b-8ba9-650c024cd565', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",CATCLCIM,8a5aa2e1-27b3-469b-8ba9-650c024cd565,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-05T21:43:04Z
"[{'href': '/api/sam/v1/oracle/database/installations/6c2f3700-88bf-477f-9efc-cd0e78155894', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",CATCLDX,6c2f3700-88bf-477f-9efc-cd0e78155894,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,12.2.0.1.0,2026-06-03T21:30:05Z
"[{'href': '/api/sam/v1/oracle/database/installations/e6839d7a-04e6-4d9f-b628-3e85a169899b', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",CATCLPDX,e6839d7a-04e6-4d9f-b628-3e85a169899b,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-03T21:38:04Z
"[{'href': '/api/sam/v1/oracle/database/installations/6eddaed2-b7d4-431f-a60a-a6ea32cf7355', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",CATCLPDXQ,6eddaed2-b7d4-431f-a60a-a6ea32cf7355,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-07T21:24:04Z
"[{'href': '/api/sam/v1/oracle/database/installations/ad4434c9-f454-4dd2-bb52-fa8008999326', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",CATCLPIM,ad4434c9-f454-4dd2-bb52-fa8008999326,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-05T21:43:04Z
"[{'href': '/api/sam/v1/oracle/database/installations/7bfd4956-8402-42f5-a447-4de039f80255', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",CATCLPM,7bfd4956-8402-42f5-a447-4de039f80255,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-04T21:35:04Z
